_id,slug,vat_excluded,old_id,views,title,manufacturer,model,category,category_slug,illustrated,marina,country,region,city,flag,captain,sail,engineType,cancellationInsurance,totalReviews,lastCustomer,rank,newboat,reviewsScore,cancellations,thumb,main_img,boataroundExtra,charterLoyalty,additional_specials,featuredUsp,restrictions_covered,freeBerths,charter,charter_logo,charter_id,prepayment,guarantee_date,priceFrom,discount,loyaltyDiscount,currency,isSmartDeal,preferred_program,coordinates,parameters,charter_rank,usp,noLicense,totalPrice
619a76d3b9c0280fd645f886,lagoon-450-s-fulmar-1,f,126883,9,Lagoon 450 S | Fulmar,Lagoon,450 S,Catamaran,catamaran,f,Marina Baotic,Croatia,Split Region,Trogir,hr,,Classic mainsail,Diesel,{},2,,-3.828850775605921,f,6,,https://imageresizer.yachtsbt.com/boats/619a76d3b9c0280fd645f886/6329c9cc44779267a8020735.jpg?method=crop&width=300&height=300&format=jpeg,boats/619a76d3b9c0280fd645f886/6329c9cc44779267a8020735.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Dream Yacht Charter""","""charter-logo/619f626e9bf6b816322128a6/6481ca06b61353c123050e51.png""",619f626e9bf6b816322128a6,30,,225.86,,0,EUR,f,f,"{43.516637,16.232899}","{""beam"": 7.84, ""fuel"": 1000, ""year"": 2019, ""draft"": 1.3, ""cabins"": 6, ""engine"": ""2x57"", ""length"": 13.96, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 700, ""crew_sleeps"": 0, ""engine_power"": 57, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 114, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 642, ""place"": 179, ""score"": 8, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
63724d2b266b88ffb6019154,excess-14-gladis,f,133890,44,Excess 14 | Gladis,Excess,14,Catamaran,catamaran,f,Tankerkomerc Marina Zadar,Croatia,Zadar Region,Zadar,hr,,Classic mainsail,Diesel,{},0,,9.592572205163622,f,0,,https://imageresizer.yachtsbt.com/boats/63724d2b266b88ffb6019154/66f12d9769853213e40db390.jpg?method=crop&width=300&height=300&format=jpeg,boats/63724d2b266b88ffb6019154/66f12d9769853213e40db390.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Sea Drive""","""charter-logo/5a9820bf6365435591427745/61a5e6ef1863b3273f5a4830.png""",5a9820bf6365435591427745,30,,311.16,,0,EUR,t,f,"{44.119274,15.228199}","{""beam"": 7.87, ""fuel"": 400, ""year"": 2023, ""draft"": 1.48, ""cabins"": 6, ""engine"": ""2x57"", ""length"": 13.97, ""toilets"": 4, ""max_people"": 12, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 2, ""engine_power"": 57, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 114, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 24, ""place"": 168, ""score"": 8.3, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
5a546bf3fd05bc583f5b0ea3,lagoon-50-merev,f,105737,5,Lagoon 50 | Merev,Lagoon,50,Catamaran,catamaran,f,Marina Baotic,Croatia,Split Region,Trogir,hr,,Classic mainsail,Diesel,{},0,,1.4462695186881571,f,0,,https://imageresizer.yachtsbt.com/boats/105737/5c5208b5b23400098472df1d.jpg?method=crop&width=300&height=300&format=jpeg,boats/105737/5c5208b5b23400098472df1d.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Navigare Yachting""","""charter-logo/58ece67a252ae001387262cd/5dc95a9517f24d3cee0f20dc.png""",58ece67a252ae001387262cd,30,,427.5,,0,EUR,f,f,"{43.516637,16.232899}","{""beam"": 8.1, ""fuel"": 1040, ""year"": 2018, ""draft"": 1.4, ""cabins"": 8, ""engine"": ""2x80"", ""length"": 14.75, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 14, ""waste_tank"": 0, ""water_tank"": 830, ""crew_sleeps"": 0, ""engine_power"": 80, ""double_cabins"": 6, ""maximum_speed"": 0, ""saloon_sleeps"": 0, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 14, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 160, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 282, ""place"": 137, ""score"": 8.5, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-tax\"", \""name\"": \""Tourist tax included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bath-platform\"", \""name\"": \""Bathing platform\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
59cce324a703794ca5145e42,fountaine-pajot-saona-47-lucky-alexandra,f,104482,5,Fountaine Pajot Saona 47 | Lucky Alexandra,Fountaine Pajot,Saona 47,Catamaran,catamaran,f,Marina Veruda,Croatia,Istria,Pula,hr,,Classic mainsail,Diesel,{},0,,-6.373602886917244,f,0,,https://imageresizer.yachtsbt.com/boats/104482/5c5206edb23400098472d3d3.jpg?method=crop&width=300&height=300&format=jpeg,boats/104482/5c5206edb23400098472d3d3.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Trend Travel Yachting""","""charter-logo/58f7834c252ae0013872632a/5cdadd15282bef3fe3d08e09.png""",58f7834c252ae0013872632a,50,,437.14,,0,EUR,f,f,"{44.838982,13.842859}","{""beam"": 7.7, ""fuel"": 940, ""year"": 2018, ""draft"": 1.3, ""cabins"": 4, ""engine"": ""2x40"", ""length"": 13.94, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 9, ""waste_tank"": 0, ""water_tank"": 700, ""crew_sleeps"": 1, ""engine_power"": 40, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 0, ""single_cabins"": 0, ""triple_cabins"": 0, ""allowed_people"": 9, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 1, ""quadruple_cabins"": 0, ""total_engine_power"": 80, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 51, ""place"": 155, ""score"": 8.4, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}""}","{""_id"": ""5b6c3d81b97532102d4829ca"", ""name"": ""No licence is needed"", ""slug"": ""no-license-needed""}",
65ba6c059b266bd8fb0a0d2e,lagoon-46-darkelli,f,140813,20,Lagoon 46 | Darkelli,Lagoon,46,Catamaran,catamaran,t,ACI Marina Trogir,Croatia,Split Region,Trogir,hr,,Classic mainsail,No Engine,{},0,,1.3249930067683784,t,0,,https://imageresizer.yachtsbt.com/boats/65ba6c059b266bd8fb0a0d2e/678e411323ad43b4710886a7.jpg?method=crop&width=300&height=300&format=jpeg,boats/65ba6c059b266bd8fb0a0d2e/678e411323ad43b4710886a7.jpg,f,f,{},{},{},{},"""Veritas Yachting""","""charter-logo/5922a86d252ae05eeb37ba0b/5cdadd19282bef3fe3d08e14.png""",5922a86d252ae05eeb37ba0b,30,,571.43,,0,EUR,f,f,"{43.513864,16.249484}","{""beam"": 7.96, ""fuel"": 1040, ""year"": 2024, ""draft"": 1.3, ""cabins"": 6, ""engine"": ""2x57"", ""length"": 13.99, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 0, ""engine_power"": 57, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 114, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 124, ""place"": 50, ""score"": 9.1, ""out_of"": 757, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}""}",,
5c36116590730b50ba7dbb3c,lagoon-450-f-lydia,f,110820,6,Lagoon 450 F | Lydia,Lagoon,450 F,Catamaran,catamaran,f,SCT Marina Trogir,Croatia,Split Region,Trogir,hr,,Classic mainsail,Diesel,{},1,,1.478576062868531,f,6,,https://imageresizer.yachtsbt.com/boats/110820/5c521314b234000984731d51.jpeg?method=crop&width=300&height=300&format=jpeg,boats/110820/5c521314b234000984731d51.jpeg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}","{""icon"": ""icon-m-restrictions-covered"", ""name"": ""Covered Travel Restrictions"", ""days_to_check_in"": null}",{},"""Pitter Yachtcharter""","""charter-logo/58f122b0252ae0013c17f26b/660a97f0d749abe82908374b.png""",58f122b0252ae0013c17f26b,50,,259.28,,0,EUR,f,f,"{43.512984,16.244187}","{""beam"": 7.87, ""fuel"": 1000, ""year"": 2015, ""draft"": 1.3, ""cabins"": 6, ""engine"": ""2x55"", ""length"": 13.96, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 700, ""crew_sleeps"": 0, ""engine_power"": 55, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 110, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": true}","{""count"": 592, ""place"": 102, ""score"": 8.8, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}""}",,
5a5c44a6fd05bc7f877a5e4e,lagoon-450-s-celinka,f,105794,26,Lagoon 450 S | Celinka,Lagoon,450 S,Catamaran,catamaran,f,D-Marin Marina Dalmacija,Croatia,Zadar Region,Sukošan,hr,,Classic mainsail,Diesel,{},4,,12.519330782616224,f,9,,https://imageresizer.yachtsbt.com/boats/105794/5c5209c2b23400098472e55d.jpg?method=crop&width=300&height=300&format=jpeg,boats/105794/5c5209c2b23400098472e55d.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""123Yachtcharter""",,,30,,336.75,,0,EUR,f,f,"{44.054513,15.296036}","{""beam"": 7.84, ""fuel"": 1000, ""year"": 2018, ""draft"": 1.3, ""cabins"": 6, ""engine"": ""2x54"", ""length"": 13.96, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 680, ""crew_sleeps"": 0, ""engine_power"": 54, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 108, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 5, ""place"": 162, ""score"": 8.4, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
5f819e6816876629ef449893,dufour-48-uno,f,119660,13,Dufour 48 | Uno,Dufour,48,Catamaran,catamaran,f,ACI Marina Dubrovnik,Croatia,Dubrovnik Region,Dubrovnik,hr,,Classic mainsail,Diesel,{},5,,7.043393649108385,f,9.2,,https://imageresizer.yachtsbt.com/boats/5f819e6816876629ef449893/5f819e6816876629ef449894.jpeg?method=crop&width=300&height=300&format=jpeg,boats/5f819e6816876629ef449893/5f819e6816876629ef449894.jpeg,f,f,{},"{""icon"": ""icon-m-paddle-board"", ""name"": ""FREE stand up paddleboard"", ""provider"": ""charter""}",{},{},"""Under The Heavens""","""charter-logo/58f5d6f5252ae00138726308/5f880c1a719f1b46b36cd6f8.png""",58f5d6f5252ae00138726308,30,,566.51,,0,EUR,f,f,"{42.670855,18.124995}","{""beam"": 8, ""fuel"": 750, ""year"": 2021, ""draft"": 1.3, ""cabins"": 6, ""engine"": ""2x60"", ""length"": 14.7, ""toilets"": 6, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 580, ""crew_sleeps"": 0, ""engine_power"": 60, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 1, ""single_cabins"": 1, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 120, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 1, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 59, ""place"": 92, ""score"": 8.9, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""boataround\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-paddle-board\"", \""name\"": \""FREE stand up paddleboard\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
59e88ea5a70379049700fc35,bali-40-private-bay,f,104646,46,Bali 4.0 | Private Bay,Bali,4.0,Catamaran,catamaran,f,Marina Kremik,Croatia,Sibenik Region,Primošten,hr,,Classic mainsail,Diesel,{},8,,-0.594399084962406,f,8,,https://imageresizer.yachtsbt.com/boats/104646/5d7d598c4e2fd0729e48b4a1.jpeg?method=crop&width=300&height=300&format=jpeg,boats/104646/5d7d598c4e2fd0729e48b4a1.jpeg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Helios Stratos""","""charter-logo/591d67d4252ae0154f0adb1c/5cdadd18282bef3fe3d08e10.png""",591d67d4252ae0154f0adb1c,30,,175.27,,0,EUR,f,f,"{43.571868,15.940756}","{""beam"": 6.82, ""fuel"": 400, ""year"": 2018, ""draft"": 1.11, ""cabins"": 4, ""engine"": ""2x40"", ""length"": 11.88, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 10, ""waste_tank"": 0, ""water_tank"": 800, ""crew_sleeps"": 0, ""engine_power"": 40, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 0, ""triple_cabins"": 0, ""allowed_people"": 10, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 80, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 44, ""place"": 58, ""score"": 9.1, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bath-platform\"", \""name\"": \""Bathing platform\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bow-thruster\"", \""name\"": \""Bow thruster\"", \""provider\"": \""charter\""}""}",,
58f9c0c86bfed0ede60af16e,lagoon-450-f-madagascar,f,25695,21,Lagoon 450 F | Madagascar,Lagoon,450 F,Catamaran,catamaran,f,Marina Rogač,Croatia,Solta,Rogač,hr,,Classic mainsail,Diesel,{},2,,3.94729575616,f,10,,https://imageresizer.yachtsbt.com/boats/25695/5cdd308e1e761464726d3623.jpeg?method=crop&width=300&height=300&format=jpeg,boats/25695/5cdd308e1e761464726d3623.jpeg,f,f,{},"{""icon"": ""icon-m-wifi"", ""name"": ""FREE WiFi"", ""provider"": ""charter""}",{},{},"""Sailing Europe Charter""","""charter-logo/58f129b2252ae0013c17f275/6464ae0620a7c55ff708e85f.png""",58f129b2252ae0013c17f275,50,,260.23,,0,EUR,f,f,"{43.395295,16.299215}","{""beam"": 7.84, ""fuel"": 1000, ""year"": 2012, ""draft"": 1.3, ""cabins"": 5, ""engine"": ""2x54"", ""length"": 13.96, ""toilets"": 5, ""max_people"": 0, ""max_sleeps"": 11, ""waste_tank"": 0, ""water_tank"": 350, ""crew_sleeps"": 0, ""engine_power"": 54, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 1, ""triple_cabins"": 0, ""allowed_people"": 11, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 108, ""sail_renovated_year"": 2019, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 19, ""place"": 137, ""score"": 8.5, ""out_of"": 757, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-parking\"", \""name\"": \""FREE parking\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}""}",,
635d51f30baf36db200dd91b,bali-catspace-hasta-la-vista,f,133553,35,Bali Catspace | Hasta la Vista,Bali,Catspace,Catamaran,catamaran,f,D-Marin Marina Mandalina,Croatia,Sibenik Region,Šibenik,hr,,Classic mainsail,Diesel,{},0,,4.7683208493719444,t,0,,https://imageresizer.yachtsbt.com/boats/635d51f30baf36db200dd91b/684692ce3077ca6a80048556.jpg?method=crop&width=300&height=300&format=jpeg,boats/635d51f30baf36db200dd91b/684692ce3077ca6a80048556.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""World Yachting Charter""","""charter-logo/5ffff3011257d82c270eeb4a/61e532739a739a3abc2ad68b.png""",5ffff3011257d82c270eeb4a,10,,230.42,,0,EUR,f,f,"{43.719706,15.900839}","{""beam"": 6.56, ""fuel"": 400, ""year"": 2024, ""draft"": 1.1, ""cabins"": 4, ""engine"": ""2x37"", ""length"": 12.31, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 10, ""waste_tank"": 0, ""water_tank"": 760, ""crew_sleeps"": 0, ""engine_power"": 37, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 0, ""triple_cabins"": 0, ""allowed_people"": 10, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 74, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 137, ""place"": 139, ""score"": 8.5, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}""}",,
